year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,manually_replaced_url,performance_id,fraction_of_total_points,fraction_of_jury_points,fraction_of_tele_points,views,upload_date,likes,comments,video_title,fraction_of_views,view_rank,point_rank,weighted_average_total_rank,point_jury_rank,point_tele_rank,spotify_popularity,notes,spotify_rank
2004,ru,Russia,Julia Savicheva,Believe Me,11.0,,14.0,,11.0,67.0,,,,,,,Maxim Fadeev,Brenda Loring,"Believe me, I just don't care\nIf you look away or stare,\nIf you choose to go or stay\nDon't believe me, I pray\n\nIn my head – every day, everywhere – oh, no\nYou and I can talk, and I sound colder\nIn my heart, though I say I don't care\nI just cry and cry on your big shoulder\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nFar away, like the man in the moon, my dear\nYou just wave to me, you're always lying\nEvery face, every voice, every tune\nBrings you back to me, and I start crying\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I just don't care\nIf you look away or stare\nIf you choose to go or stay\nDon't believe me, I pray\n\nBelieve me, I just don't care",https://youtube.com/watch?v=Cs76CYGjfIs,,2004-ru,0.032088122605363985,,,583659.0,20130225.0,3531.0,758.0,Julia Savicheva - Believe Me (Russia) 2004 Eurovision Song Contest,0.001768373419491961,44.0,61.0,,,,,,
2004,mt,Malta,Julie & Ludwig,On Again... Off Again,12.0,0.0,6.0,8.0,12.0,50.0,8.0,74.0,,,,,Philip Vella,Gerard James Borg,"Look at me, I need some attention\nI'm a girl of serious intention\nJust like a butterfly\nMy wings can take me high\nTo touch your piece of sky\n\nThough I can fly away\nPlay cool, or run away\nI choose to hold your love\nMore than one night\n\nYou're everything and nothing in one\n(What do you mean?)\nOur love goes from the north to the south\n(I disagree)\nI just can't understand anymore\nWhat we have in common\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nWhy, oh why can't I live without you?\nHow, oh how do I reach inside you?\nMy love is justified\nI simply had enough\nI want you by my side\n\nAm I your fantasy?\nMystery? Or destiny?\nDo you take me for a ride?\nPlease, tell me now\n\nYou're the air, you're the love that I breathe\n(That sounds so good)\nYou're the magic that flows from within\n(I feel that too)\nWe come close, then we move far away\nCan't we stay together?\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nThere's a river between us\nAnd I need you to come across\nReach out for my heart\nKeep this feeling so alive\nLove grows, we survive\n\nOn again, off again\nLike the rhythm of rain\nWe need to decide\nFind an end to this game\nSuch wonderful times\nMany natural highs\nLove is a flame that we can never tame\nOn again, off again\n\nOff again, on again\nLike a flickering flame\nThat dies in the wind\nAnd lights up again\nSuch wonderful times\nMany natural highs\nLove is a flame we can never tame\nOn again, off again\n\nOn again, off again",https://youtube.com/watch?v=hbKBo7QhwcI,,2004-mt,0.023946360153256706,,,235801.0,20130225.0,1120.0,127.0,Julie & Ludwig - On Again ... Off Again (Malta) 2004 Eurovision Song Contest,0.0007144312358579648,69.0,70.5,,,,,,
2004,hr,Croatia,Ivan Mikulic,You Are The Only One,12.0,0.0,11.0,18.0,12.0,50.0,9.0,72.0,,,,,Ivan Mikulić;Vedran Ostojić,Duško Gruborović,"Once again just hold me, let me feel you breathe\nSoftly kiss me on my face, love is all I need\nLonely moments, years, nothing before you\nFinally you're here, our love is true\n\nHold me once again, my dear, let your passion take me\nIn my heart there's harmony when you're close to me\nEven in my dreams, I really need to feel you\nForever we'll be one, our love is true\n\nYou are the only one, our love is timeless\nWhen you are by my side, I'm truly blessed with...\nWith only happiness\nI have got someone, someone of my own\nA part of me who lives for me\nWho would die for me\n\nHold me once again, my dear, let your passion take me\nIn my heart there's harmony when you're close to me\nEven in my dreams, I really need to feel you\nForever we'll be one, our love is true\n\nYou are the only one, our love is timeless\nWhen you are by my side, I'm truly blessed with...\nWith only happiness\nI have got someone, someone of my own\nA part of me who lives for me\nWho would die for me\n\nYou are the only one (Our love is timeless)\n(When you are) by my side, I'm truly blessed with...\nWith only happiness\nI have got someone of my own\nA part of me who lives for me\nWho would die for me\n\nA part of me who lives for me\nWho would die for me",https://youtube.com/watch?v=WnuBcWHRMjY,,2004-hr,0.023946360153256706,,,128164.0,20130225.0,861.0,90.0,Ivan Mikulic - You Are The Only One (Croatia) 2004 Eurovision Song Contest,0.00038831202968817014,84.0,70.5,,,,,,
2004,mk,North Macedonia,Tose Proeski,Life,14.0,0.0,15.0,15.0,14.0,47.0,10.0,71.0,,,,,Jovan Jovanov,Ilija Nikolovski,"I saw my ID and it wasn't me\nIt was someone else's identity\nWhy do I need to prove myself\nAnd who is the judge of my sanity?\n\nRoaming through my old emotions\nI find new feelings of misery\nI bet with my soul to get back the truth\nWhere I will face reality\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nWalking around, some thoughts on my mind\nI search for a place where I'll be free\nFrom all that is said and all that's been done\nIt'll be hard to find it inside of me\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nOh... life is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\nI know that I've gotta try\nNo one can see me cry\nI can't take it anymore\nI must find a way to let myself go, yeah\n\nOh yeah\n(Life is a... life is... life is...)\n(Life is a... life is... life is...)\nIt's true, you know it, don't you?\n\nLife is a book and you gotta read it\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it\n\n(Life is a book and you gotta read it)\nLife is a story and you gotta tell it\nLife is a song and you gotta sing it\nYou've got to know how to live it",https://youtube.com/watch?v=5_NX0usepUI,,2004-mk,0.022509578544061302,,,618556.0,20130225.0,6030.0,688.0,Tose Proeski - Life (F.Y.R. Macedonia) 2004 Eurovision Song Contest,0.001874104552259572,41.0,74.0,,,,,,
2004,fr,France,Jonatan Cerrada,A Chaque Pas,15.0,,4.0,,15.0,40.0,,,,,,,Ben 'Jammin' Robbins;Steve Balsamo,Jonatan Cerrada,"Il y a des blessures qu'on devra oublier\nTellement de ratures qu'il faudra effacer\nSouffler très fort pour que s'envole de nos cœurs la rancune\nEt puis faire tomber les barrières une à une\n\nÀ chaque pas que l'on fera\nÀ chaque geste qu'on offrira\nCe sera le début d'un autre demain\nDans chaque mot que l'on dira\nDans ce futur qu'on construira\nC'est l'amour que dessineront nos mains\n\nIl y a des injures qu'il faudra pardonner\nDes cris contre des murs qui les feront tomber\nDéposons les armes à nos pieds, délaissons nos armures\nPour que nos conflits ne soient plus que murmure, yeah\n\nÀ chaque pas que l'on fera\nÀ chaque geste qu'on offrira\nCe sera le début d'un autre demain\nDans chaque mot que l'on dira\nDans ce futur qu'on construira\nC'est l'amour que dessineront nos mains\n\nLa bataille sera longue\nMais tu sais, elle en vaut la peine\nL'enfant en nous trouvera le chemin\n\nOh... il y a des fêlures qui resteront brisées\nDes coups un peu durs à jamais marqués\n\nÀ chaque pas que l'on fera\nÀ chaque geste qu'on offrira\nSé que al final lograrás encontrar\nLa paz y la felicidad\nEn tu camino hallarás\nTodo lo que deseas alcanzar\n\nC'est l'amour que dessineront nos mains",https://youtube.com/watch?v=vrzC1oGWX_I,,2004-fr,0.019157088122605363,,,141576.0,20130225.0,937.0,110.0,Jonatan Cerrada - A Chaque Pas (France) 2004 Eurovision Song Contest,0.0004289477849874565,83.0,82.0,,,,,,
2004,gb,United Kingdom,James Fox,Hold On To Our Love,16.0,,20.0,,16.0,29.0,,,,,,,Gary Miller,Tim Woodcock,"Maybe I've been foolish letting you down\nI've been a little selfish not being around\nBut if I lost you, I'd be helpless inside\nGotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\nI know that you've been hurting\nThe pain's in your eyes\nI promise you I'm changing, I feel it inside\nI don't know what I would do if it all passes by\nWe gotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\nSome things in life we should treasure\nWhen you find love, never let it go\nBecause now I realise and I want you to know\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\n\n'Cause now that I've found that someone I believe in\nAnd I feel so complete by your side\nIt's the only time I've ever loved somebody, baby, in my life\nWe gotta hold on to our love tonight\nWe gotta hold on to our love tonight",https://youtube.com/watch?v=i6S9vDdTWAA,,2004-gb,0.013888888888888888,,,73948.0,20130225.0,465.0,87.0,James Fox - Hold On To Our Love (United Kingdom) 2004 Eurovision Song Contest,0.00022404807880044948,104.0,91.0,,,,,,
2004,pl,Poland,Blue Cafe,Love Song,17.0,,19.0,,17.0,27.0,,,,,,,Paweł Rurak-Sokal,Tatiana Okupnik,"Every day (Every day)\nI feel I need somebody\nEvery night (Every night)\nI wanna feel your body\nEvery day (Every day)\nI can not wait\nEvery night (Every night)\nI sing this way\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n\nEvery day (Every day)\nI wanna love somebody\nEvery night (Every night)\nI feel I need your body\nEvery day (Every day)\nI feel the same\nEvery night (Every night)\nI sing this way\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n(Uno, dos, tres, cuatro)\n\nTe quiero como eres\nQuiero ser tu muchacha\nTú me das alegría\nDe sentirme muchacha\nTe busco en la mañana\nPorque soy tu muchacha\n(Oh...)\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song\n(Yo te quiero, sí, mi muchacha)\n\nSweet song, love song\nSweet song, love song\nSweet song, love song\nSweet song\n\nSweet song, love song\nSweet song, wanna give you this song\nSweet song, love song\nSweet song",https://youtube.com/watch?v=kWS-S53Zsio,,2004-pl,0.01293103448275862,,,281201.0,20130225.0,911.0,131.0,Blue Cafe - Love Song (Poland) 2004 Eurovision Song Contest,0.0008519844188722507,65.0,96.0,,,,,,
2004,ro,Romania,Sanda Ladosi,I Admit,18.0,,23.0,,18.0,18.0,,,,,,,George Popa,Irina Gligor,"As in a dream, love appeared\nSwept me away and made me lose control like never before\nAs in a dream, love touched me\nI felt how it touched the bottom of my very soul\n\nNow I know I find the key to my heart\nI just hope this ain't a dream and that you are reality\n\nI admit I fell for you so badly\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nIt's good to be in love\nIt makes you touch the sky a thousand times or more\nIt's good to admit\nThat my heart starts to race when you walk through that door\n\nNow I know you are the key to my heart\nJust hope you're not a dream and that you'll be my everything\n\nI admit I fell for you so badly\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild\nI know sometimes I might act and look foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nJust mine\nYou make me shine\nYou are the light in my life\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild\nI know sometimes I am looking foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine\n\nI admit I fell for you so badly, and I feel so good\nAnd I admit you make my senses wild, oh yeah\nI know sometimes I might act and look foolish, I admit, I admit\nI'll be your fool as long as you are mine, yes mine, just mine, all right\nMine, yes mine, just mine\nJust mine",https://youtube.com/watch?v=1QwC2gsmGkA,,2004-ro,0.008620689655172414,,,104211.0,20130225.0,496.0,128.0,Sanda Ladosi - I Admit (Romania) 2004 Eurovision Song Contest,0.0003157390915220647,86.0,102.0,,,,,,
2004,is,Iceland,Jónsi,Heaven,19.0,,17.0,,19.0,16.0,,,,,,,Sveinn Rúnar Sigurðsson,Magnús Þór Sigmundsson,"I still miss you and it makes me feel blue\nAnd I'm lost without those colours of you\nI can't think straight, I just wanna be\nWherever you are when you're not here with me\n\nBlend with my blue, those colours of you\nPlease help me see it through, oh...\nThis journey I must take alone\nSo just blend your colours with my blue\n\nI lay down and cry, and the rivers are dry\nOh... to unveil my heart when you kiss me goodbye\nAnd when you set sail, fair winds all the way\nSo farewell, that's all I can say\n\nMmm... blend with my blue, the colours of you\nOh... please help me see it through, oh...\nThis journey I must take alone\nOh... so just blend your colours with my blue\n\nAnd I know I'll find my love tonight\nI can feel you reachin' out\nI got this feeling deep inside\nIt's in my head, it's in my heart\n\nI know your love tonight\nAnd I know you'll be by my side\nI know you'll help me to see it through\nOh... blend your colours with my blue",https://youtube.com/watch?v=fe5Sql0wKJI,,2004-is,0.007662835249042145,,,76077.0,20130225.0,499.0,76.0,Jónsi - Heaven (Iceland) 2004 Eurovision Song Contest,0.00023049853533431322,100.0,107.0,,,,,,
2004,nl,Netherlands,Re-union,Without You,20.0,0.0,7.0,22.0,20.0,11.0,6.0,146.0,,,,,Ed van Otterdijk,Angeline van Otterdijk,"Ooh... (ooh...)\nOoh...\nOoh... (ooh...)\nOoh... (ooh yeah)\n\nI spent my life in search for you\nNot knowing what to find\nStill wonder how did I pull through\nWithout you on my mind\n\nFriends tell me you're no good for me\nI'll show them all they're wrong\n'Cause you are everything to me\nIt never felt so strong\n\nWithout you...\nNothing can turn out right\nI lie awake all night\nWithout you...\nI keep calling your name\nMy life can never be the same\n\nYou are a miracle to me\nYour face I can't forget (face I can't forget)\nI just feel we are bound to be\nFrom the moment that we met\n\nI've been waiting for someone like you\nNow you've come my way\nSometimes I can't believe it's true\nI hope you're here to stay\n\nWithout you...\nNothing can turn out right\nI lie awake all night\nOh yeah, without you...\nI keep calling your name\nMy life can never be the same\nOh yeah\n\nListen to this heart of mine\nIt's filled with dear desire\nFor you're the kind I tried so long to find\nYou set my soul on fire\n\nWithout you...\nNothing can turn out right\nI lie awake all night\nOh yeah, without you...\nI keep calling your name\nMy life can never be the same\nOh yeah\n\nWithout you...\nI lie awake all night\nOh, I keep calling you\nWithout you...\nWithout you",https://youtube.com/watch?v=phHQrLvEBUU,,2004-nl,0.005268199233716475,,,46781.0,20130225.0,258.0,45.0,Re-union - Without You (The Netherlands) 2004 Eurovision Song Contest,0.00014173734481478644,112.0,111.0,,,,,,
2004,at,Austria,Tie Break,Du Bist,21.0,,2.0,,21.0,9.0,,,,,,,Peter Zimmermann,,"Diese Stille, die ich hab'\nImmer wenn du bei mir bist\nDiese pure Fantasie\nDiese Kraft, die du nur gibst\n\nDiese kleinen Glücksmomente\nDie du mir so zahlreich gibst\nImmer fehlen dann die Worte\nWeil es ohne dich nichts gibt\n\nWenn du traurig bist, dann wein' ich mit dir mit\nWenn du schläfst, dann träum' ich mit dir mit\n\nDu bist das Leben, das ich lieb'\nDu hast das Lachen, das ich brauch'\nDu bist der Stern am Sternenzelt\nUnd alles andere Schöne auch\n\nDu bist die Kraft, die mich umgibt\nDu bist die Wärme, bist das Licht\nUnd was ich sonst noch alles brauch'\nDas bist du auch\n\nDu bist ein Wahnsinns-Optimist\nFür dich sind Grenzen unbekannt\nFür dich ist jeder Wunsch ein Ziel\nUnd alle Träume werden wahr\n\nWenn du traurig bist, dann wein' ich mit dir mit\nWenn du schläfst, dann träum' ich mit dir mit\n\nDu bist das Leben, das ich lieb'\nDu hast das Lachen, das ich brauch'\nDu bist der Stern am Sternenzelt\nUnd alles andere Schöne auch\n\nDu bist die Kraft, die mich umgibt\nDu bist die Wärme, bist das Licht\nUnd was ich sonst noch alles brauch'\nDas bist du auch\n\nDie Luft, die mir den Atem gibt\nDas Wunder, dass man Leben nennt\nDas Wasser, dass ich nicht verdurst'\nAll das in einem, das bist du\n\nDu bist das Leben, das ich lieb'\nDu hast das Lachen, das ich brauch'\nDu bist der Stern am Sternenzelt\nUnd alles andere Schöne auch\n\nDu bist die Kraft, die mich umgibt\nDu bist die Wärme, bist das Licht\nUnd was ich sonst noch alles brauch'\nDas bist du auch",https://youtube.com/watch?v=_KXWrVtNFiE,,2004-at,0.004310344827586207,,,48752.0,20130224.0,263.0,52.0,Tie Break - Du Bist (Austria) 2004 Eurovision Song Contest,0.00014770909203331412,110.0,113.0,,,,,,
2004,be,Belgium,Xandee,1 Life,22.0,,13.0,,22.0,7.0,,,,,,,Marc Paelinck,Dirk Paelinck,"Lift me up, take me down\nYou can turn my world around\nI can hear what people say\nIt doesn't matter anyway\n\nWe're not the same, but so much alike\nYou are my brother, my sister tonight\n\nWe got one life, living together\nIn one life, let us be free\nOne life, you take my troubles away\nLight up my day, yeah\n\nYou came here in the night\nTake the worries off your mind\nIn your eyes, beneath your skin\nI feel the pain you're in\n\nWe're not the same, but so much alike\nYou are my brother, my sister tonight\n\nWe got one life, living together\nIn one life, let us be free\nOne life, you take my troubles away\nLight up my day, yeah\n\nOne life, living together\nIn one life, let us be free\nOne life, you take my troubles away\nLight up my day",https://youtube.com/watch?v=w5mX3ecBtTI,,2004-be,0.003352490421455939,,,320875.0,20130225.0,1978.0,289.0,Xandee - 1 Life (Belgium) 2004 Eurovision Song Contest,0.0009721889339142941,61.0,114.5,,,,,,
2004,ie,Ireland,Chris Doran,If My World Stopped Turning,22.0,,18.0,,22.0,7.0,,,,,,,Bryan McFadden,Jonathan Shorten,"I can see my future\nWhen I'm looking in your eyes\nAnd I can sense security\nJust by you bein' in my life\n\nI hear a voice inside my head\nSay you're an angel in disguise\nWithout you I feel hopeless\nWithout you I'm deprived\n\nI wish I could describe it\nAll the love I feel inside\nMaybe I can find the words\nThat will make you realise\n\nMy life seems near perfect\nWhen I've got you in my arms\n'Cause that's when I feel wholesome\nThat's when I'm with you\n\nAnd if my world stopped turning in the morning\nAnd if God should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who's made a winner out of me\n\nAll day I long to touch you\nAnd it comes as a surprise\nThat we spent so long apart\nEven more than I survived\n\nNow, if I'm speaking frankly\nThere's only one thing I can say\nIt's that I'm fallin' for you, baby\nFallin' further every day\n\nAnd if my world stopped turning in the morning\nAnd if God should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who's made a winner out of me\n\n(If my world stopped) turning in the morning\nIn the morning\n(And if God) should take this all away\nIf it all should stop without a warning\nThen I would still stand tall\n'Cause behind it all\nYou're the one who's made a winner out of me",https://youtube.com/watch?v=DpHuREDD798,,2004-ie,0.003352490421455939,,,80801.0,20130225.0,458.0,77.0,Chris Doran - If My World Stopped Turning (Ireland) 2004 Eurovision Song Contest,0.00024481133790170276,98.0,114.5,,,,,,
2004,no,Norway,Knut Anders Sørum,High,24.0,,3.0,,24.0,3.0,,,,,,,Lars Andersson;Thomas Thörnholm,Dan Attlerud,"I have tried every way\nTo get to the heart of your soul\n'Cause everything that you deny\nCould be there if you let me know\nI wanna heal every wound in you\nTo finally make you believe\n\nHigh, over the rain\nThere's still a sun that could ease all your pain\nI always try holding your heart\nBringing you high\n\nTry to make you see the light\nWhen sorrow grows deep in your mind\nAnd seize the day, not asking why\nThere is so much for you to find\nI wanna bring you the wings to fly\nTo never be broken again\n\nOh... high (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI always try (try), holding your heart (holding your heart)\nBringing you high (bringing you so high)\n\nI just wanna open your closing mind\nYour life can't be worth all your sacrifice\nThere is a light over you\nPlease let it through (let it through)\n\nHigh (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI always try (try), holding your heart (holding your heart)\nBringing you high (bringing you high)\nOh... (bringing you high)\n\nHigh (high), over the rain (over the rain)\nThere's still a sun that could ease all your pain (ease all your pain)\nI always try (try), holding your heart (holding your heart)\nBringing you high (bringing you high)\nBringing you high",https://youtube.com/watch?v=1_0JT8ne6_0,,2004-no,0.0014367816091954023,,,86619.0,20130225.0,457.0,115.0,Knut Anders Sørum - High (Norway) 2004 Eurovision Song Contest,0.0002624387480069256,94.0,120.0,,,,,,
2004,Estonia,Estonia,Neiokõsõ,Tii,25.0,0.0,,17.0,,,11.0,57.0,,,,,Glen Pilvre;Priit Pajusaar,Aapo Ilves,Esi hinnäst hummogu heräti\nKikkalauluga\nLätsi jäti vallalõ väräti\nTulku tõõsõ ka\n\nSaa-õi maada tii lätt jo edesi\nÜmbre mi õi lää\nHuug om sääne et sääl kon silmäpiir\nUmmi varbit nää\n\nOroviir mõtsatii ülõ jõõ ülõ mää\nTiiä-õi kohe tuu elo viil käänd\nOroviir mõtsatii ülõ jõõ ülõ mää\nTiiä-õi kohe tuu elo viil käänd\n\nEelä mi joht olli\nJa täämbä mi tulli\nJa hummõl mi jälki jo lää\nPääväkõ paistus\nJo kõgõ mi süämen\nJa egäl puul om miil jo hää\n\nTäämbä mi tulli\nMi olõ-õi ulli\nJa hummõl mi jälki jo lää\nPääväkõ paistus\nJo kõgõ mi süämen\nJa egäl puul om miil hää\n\nEsi hinnäst hummogu heräti\nKikkalauluga\nLätsi jäti vallalõ väräti\nTulku tõõsõ ka\n\nSaa-õi maada tii lätt jo edesi\nÜmbre mi õi lää\nHuug om sääne et sääl kon silmäpiir\nUmmi varbit nää\n\nEelä mi joht olli\nJa täämbä mi tulli\nJa hummõl mi jälki jo lää\nPääväkõ paistus\nJo kõgõ mi süämen\nJa egäl puul om miil jo hää\n\nTäämbä mi tulli\nMi olõ-õi ulli\nJa hummõl mi jälki jo lää\nPääväkõ paistus\nJo kõgõ mi süämen\nJa egäl puul om miil hää\n\nOroviir mõtsatii ülõ jõõ ülõ mää\nTiiä-õi kohe tuu elo viil käänd,https://youtube.com/watch?v=8gOwmmxQaho,,2004-Estonia,,,,,,,,,,,,,,,,,
2004,Israel,Israel,David D'or,Le'ha'amin,25.0,0.0,,5.0,,,11.0,57.0,,,,,David D'or;Ofer Meiri,David D'or,"Lalalala... lalala lala...\nLalala lala... lalala la...\n\nLeha'amin\nLeha'amin bechol hatov sheba'olam haze\nLeha'amin\nLeha'amin sheyesh sikui od la'olam haze\n\nLeha'amin ba'ahava\nShelo avda lanu tikva\nLeha'amin\n\nTo have a dream\nTo have a dream that maybe one day\nWe can find the way\nTo have a dream\nTo have a dream that people help each other\nOn a cloudy day\n\nTo have a dream of you and me\nLiving together, feeling free\nTo have a dream of love\n\nTo have a dream\nTo have a dream\n\nLeha'amin\nLeha'amin bechol hatov sheba'olam haze\nI do believe\nI do believe that maybe one day\nWe can find the way\n\nI do believe that love will rise\nAnd shine again before our eyes\nI still believe in life\n\nLeha'amin\nLeha'amin\nLeha'amin\nLeha'amin\nLeha'amin",https://youtube.com/watch?v=5NrtXPjwLB4,,2004-Israel,,,,,,,,,,,,,,,,,
2004,Denmark,Denmark,Tomas Thordarson,Shame On You,27.0,0.0,,19.0,,,13.0,56.0,,,,,Ivar Lind Greiner,Iben Plesner,"(Nana nana nanana nana nana...)\n(Nana nana nanana nana na...)\n(Nanana nanana nana nana...)\n\nWe've been together for the longest time\nI always thought that I could read your mind\nBut lately we've been like two actors in a show\nAnd I wonder, where's the loving that we used to know?\n\nI hoped that everything would be all right\nThat you would be forever by my side\nBut all the feelings and the luck we used to share\nNow it seems to me it's gone and that you just don't care\n\nYou're my fire, you're my desire, shame on you\nCan't you see that we have gone too far?\nDon't you leave me, don't you deceive me, shame on you\nI just want to be where you are\n\nYou know I love you, though you cheat on me\nYou try to hide it, but it's plain to see\nMake up your mind, 'cause I can't take it anymore\nWon't you turn to me and tell me what you're waiting for?\n\nYou're my fire, you're my desire, shame on you\nCan't you see that we have gone too far?\nDon't you leave me, don't you deceive me, shame on you\nI just want to be where you are\n\n(Nana nana nanana nana nana...)\n(Nana nana nanana nana na...)\n(Nanana nanana nana nana...)\n\nYou're my fire, you're my desire, shame on you\nCan't you see that we have gone too far?\nDon't you leave me, don't you deceive me, shame on you\nI just want to be where you are\n\nYou're my fire, you're my desire, shame on you\nCan't you see that we have gone too far?\nDon't you leave me, don't you deceive me, shame on you\nI just want to be where you are\n\nYou're my fire, you're my desire, shame on you\nCan't you see that we have gone too far?\nDon't you leave me, don't you deceive me, shame on you\nI just want to be where you are",https://youtube.com/watch?v=RJ8ow0_GYBQ,,2004-Denmark,,,,,,,,,,,,,,,,,
2004,Finland,Finland,Jari Sillanpää,Takes 2 To Tango,28.0,0.0,,1.0,,,14.0,51.0,,,,,Mika Toivanen,Jari Sillanpää,"Time to leave, time to feel\nHarp and horn, music's born\nTwo worlds meet\nHungry sharing a fantasy\n\nTail and wing, soon will swing\nDusk till dawn, let the show just begin\nIn a place where pardon stand\nGiving feast on sacred land\n\nThe angels and devils meet at night (Hallelujah!)\nThey dance, they caress each other holding on so tight\nThe angels and demons side by side (Hallelujah!)\nThey dance until morning light\nWhen nobody else is in sight\nTakes two to tango, tango\n\nPurified, justified\nTimes of lust (Times of lust)\nTimes of trust (Times of trust)\nPraising dark\nFor one moment in paradise\n\nPassion flows, eager grows\nTime runs out, it's the end of the show\nWhen the morning is at hand\nTime has come to show their stand\n\nThe angels and devils meet at night (Hallelujah!)\nThey dance, they caress each other holding on so tight\nThe angels and demons side by side (Hallelujah!)\nThey dance until morning light\nWhen nobody else is in sight\nTakes two to tango\n\nAngels falling, hear them calling\nDemons rising, they're disguising\nHearts are beating, secret meeting\nJust for the moment in love\n\nThe angels and devils meet at night (Ha..., ha..., hallelujah!)\nThey dance, they caress each other holding on so tight\nThe angels and demons side by side (Ha..., ha..., hallelujah!)\nThey dance until morning light\nWhen nobody else is in sight\nTakes two to tango!",https://youtube.com/watch?v=LRQgeLajKN4,,2004-Finland,,,,,,,,,,,,,,,,,
